State,District,Crop,Year,Season,Area,Area Units,Production,Production Units,Yield
Andhra Pradesh,SPSR NELLORE,Rice,2019-20,Rabi,215725,Hectare,925460,Tonnes,4.289998841
Andhra Pradesh,SRIKAKULAM,Rice,2019-20,Kharif,209640,Hectare,594503,Tonnes,2.835828086
Andhra Pradesh,SRIKAKULAM,Rice,2019-20,Rabi,9520,Hectare,30457,Tonnes,3.199264706
Andhra Pradesh,VISAKHAPATANAM,Rice,2019-20,Kharif,96998,Hectare,230642,Tonnes,2.377801604
Andhra Pradesh,VISAKHAPATANAM,Rice,2019-20,Rabi,6559,Hectare,18873,Tonnes,2.877420338
Andhra Pradesh,VIZIANAGARAM,Rice,2019-20,Kharif,119381,Hectare,384713,Tonnes,3.22256473
Andhra Pradesh,VIZIANAGARAM,Rice,2019-20,Rabi,7266,Hectare,22985,Tonnes,3.163363611
Andhra Pradesh,WEST GODAVARI,Rice,2019-20,Kharif,224398,Hectare,850763,Tonnes,3.791312757
Andhra Pradesh,WEST GODAVARI,Rice,2019-20,Rabi,169775,Hectare,915879,Tonnes,5.394663525
Andhra Pradesh,ANANTAPUR,Safflower,2019-20,Rabi,499,Hectare,245,Tonnes,0.490981964
Andhra Pradesh,KADAPA,Safflower,2019-20,Rabi,117,Hectare,57,Tonnes,0.487179487
Andhra Pradesh,KURNOOL,Safflower,2019-20,Rabi,87,Hectare,43,Tonnes,0.494252874
Andhra Pradesh,PRAKASAM,Safflower,2019-20,Rabi,7,Hectare,3,Tonnes,0.428571429
Andhra Pradesh,GUNTUR,Sannhamp,2019-20,Kharif,1918,Hectare,,Tonnes,0
Andhra Pradesh,PRAKASAM,Sannhamp,2019-20,Kharif,1401,Hectare,,Tonnes,0
Andhra Pradesh,PRAKASAM,Sannhamp,2019-20,Rabi,35,Hectare,,Tonnes,0
Andhra Pradesh,SPSR NELLORE,Sannhamp,2019-20,Rabi,32,Hectare,,Tonnes,0
Andhra Pradesh,SRIKAKULAM,Sannhamp,2019-20,Rabi,437,Hectare,,Tonnes,0
Andhra Pradesh,VISAKHAPATANAM,Sannhamp,2019-20,Kharif,2,Hectare,,Tonnes,0
Andhra Pradesh,VISAKHAPATANAM,Sannhamp,2019-20,Rabi,299,Hectare,,Tonnes,0
Andhra Pradesh,VIZIANAGARAM,Sannhamp,2019-20,Kharif,44,Hectare,,Tonnes,0
Andhra Pradesh,VIZIANAGARAM,Sannhamp,2019-20,Rabi,330,Hectare,,Tonnes,0
Andhra Pradesh,ANANTAPUR,Sesamum,2019-20,Rabi,9,Hectare,5,Tonnes,0.555555556
Andhra Pradesh,CHITTOOR,Sesamum,2019-20,Kharif,17,Hectare,4,Tonnes,0.235294118
Andhra Pradesh,CHITTOOR,Sesamum,2019-20,Rabi,985,Hectare,307,Tonnes,0.311675127
Andhra Pradesh,EAST GODAVARI,Sesamum,2019-20,Kharif,139,Hectare,33,Tonnes,0.237410072
Andhra Pradesh,EAST GODAVARI,Sesamum,2019-20,Rabi,1917,Hectare,370,Tonnes,0.193009911
Andhra Pradesh,GUNTUR,Sesamum,2019-20,Kharif,571,Hectare,263,Tonnes,0.460595447
Andhra Pradesh,GUNTUR,Sesamum,2019-20,Rabi,144,Hectare,56,Tonnes,0.388888889
Andhra Pradesh,KADAPA,Sesamum,2019-20,Kharif,29,Hectare,6,Tonnes,0.206896552
Andhra Pradesh,KADAPA,Sesamum,2019-20,Rabi,7691,Hectare,5061,Tonnes,0.658041867
Andhra Pradesh,KRISHNA,Sesamum,2019-20,Rabi,506,Hectare,82,Tonnes,0.162055336
Andhra Pradesh,KURNOOL,Sesamum,2019-20,Kharif,4,Hectare,1,Tonnes,0.25
Andhra Pradesh,KURNOOL,Sesamum,2019-20,Rabi,1013,Hectare,264,Tonnes,0.260612043
Andhra Pradesh,PRAKASAM,Sesamum,2019-20,Kharif,716,Hectare,298,Tonnes,0.416201117
Andhra Pradesh,PRAKASAM,Sesamum,2019-20,Rabi,4512,Hectare,1981,Tonnes,0.439051418
Andhra Pradesh,SPSR NELLORE,Sesamum,2019-20,Kharif,138,Hectare,87,Tonnes,0.630434783
Andhra Pradesh,SPSR NELLORE,Sesamum,2019-20,Rabi,1658,Hectare,363,Tonnes,0.21893848
Andhra Pradesh,SRIKAKULAM,Sesamum,2019-20,Kharif,62,Hectare,10,Tonnes,0.161290323
Andhra Pradesh,SRIKAKULAM,Sesamum,2019-20,Rabi,7626,Hectare,1540,Tonnes,0.201940729
Andhra Pradesh,VISAKHAPATANAM,Sesamum,2019-20,Kharif,996,Hectare,113,Tonnes,0.113453815
Andhra Pradesh,VISAKHAPATANAM,Sesamum,2019-20,Rabi,2373,Hectare,629,Tonnes,0.265065318
Andhra Pradesh,VIZIANAGARAM,Sesamum,2019-20,Kharif,3525,Hectare,501,Tonnes,0.14212766
Andhra Pradesh,VIZIANAGARAM,Sesamum,2019-20,Rabi,4367,Hectare,1406,Tonnes,0.321960156
Andhra Pradesh,WEST GODAVARI,Sesamum,2019-20,Rabi,188,Hectare,65,Tonnes,0.345744681
Andhra Pradesh,ANANTAPUR,Small millets,2019-20,Kharif,3064,Hectare,1380,Tonnes,0.450391645
Andhra Pradesh,ANANTAPUR,Small millets,2019-20,Rabi,55,Hectare,20,Tonnes,0.363636364
Andhra Pradesh,CHITTOOR,Small millets,2019-20,Kharif,639,Hectare,480,Tonnes,0.751173709
Andhra Pradesh,CHITTOOR,Small millets,2019-20,Rabi,5,Hectare,6,Tonnes,1.2
Andhra Pradesh,EAST GODAVARI,Small millets,2019-20,Kharif,137,Hectare,49,Tonnes,0.357664234
Andhra Pradesh,GUNTUR,Small millets,2019-20,Kharif,66,Hectare,54,Tonnes,0.818181818
Andhra Pradesh,GUNTUR,Small millets,2019-20,Rabi,95,Hectare,73,Tonnes,0.768421053
Andhra Pradesh,KADAPA,Small millets,2019-20,Kharif,936,Hectare,1002,Tonnes,1.070512821
Andhra Pradesh,KADAPA,Small millets,2019-20,Rabi,343,Hectare,349,Tonnes,1.017492711
Andhra Pradesh,KURNOOL,Small millets,2019-20,Kharif,7292,Hectare,10819,Tonnes,1.483680746
Andhra Pradesh,KURNOOL,Small millets,2019-20,Rabi,1113,Hectare,1654,Tonnes,1.486073675
Andhra Pradesh,PRAKASAM,Small millets,2019-20,Kharif,2722,Hectare,2220,Tonnes,0.815576782
Andhra Pradesh,PRAKASAM,Small millets,2019-20,Rabi,2302,Hectare,1845,Tonnes,0.801476977
Andhra Pradesh,SPSR NELLORE,Small millets,2019-20,Kharif,37,Hectare,30,Tonnes,0.810810811
Andhra Pradesh,SPSR NELLORE,Small millets,2019-20,Rabi,53,Hectare,43,Tonnes,0.811320755
Andhra Pradesh,SRIKAKULAM,Small millets,2019-20,Kharif,7,Hectare,5,Tonnes,0.714285714
Andhra Pradesh,VISAKHAPATANAM,Small millets,2019-20,Kharif,4408,Hectare,2021,Tonnes,0.458484574
Andhra Pradesh,VIZIANAGARAM,Small millets,2019-20,Kharif,19,Hectare,16,Tonnes,0.842105263
Andhra Pradesh,WEST GODAVARI,Small millets,2019-20,Kharif,17,Hectare,9,Tonnes,0.529411765
Andhra Pradesh,ANANTAPUR,Soyabean,2019-20,Kharif,14,Hectare,7,Tonnes,0.5
Andhra Pradesh,ANANTAPUR,Soyabean,2019-20,Rabi,1,Hectare,1,Tonnes,1
Andhra Pradesh,KURNOOL,Soyabean,2019-20,Kharif,1340,Hectare,2360,Tonnes,1.76119403
Andhra Pradesh,KURNOOL,Soyabean,2019-20,Rabi,23,Hectare,41,Tonnes,1.782608696
Andhra Pradesh,ANANTAPUR,Sugarcane,2019-20,Kharif,172,Hectare,17151,Tonnes,99.71511628
Andhra Pradesh,CHITTOOR,Sugarcane,2019-20,Kharif,14615,Hectare,1361660,Tonnes,93.16866233
Andhra Pradesh,EAST GODAVARI,Sugarcane,2019-20,Kharif,8134,Hectare,725240,Tonnes,89.16154414
Andhra Pradesh,GUNTUR,Sugarcane,2019-20,Kharif,120,Hectare,11006,Tonnes,91.71666667
Andhra Pradesh,KADAPA,Sugarcane,2019-20,Kharif,182,Hectare,12922,Tonnes,71
Andhra Pradesh,KRISHNA,Sugarcane,2019-20,Kharif,8996,Hectare,834188,Tonnes,92.72876834
Andhra Pradesh,KURNOOL,Sugarcane,2019-20,Kharif,345,Hectare,29835,Tonnes,86.47826087
Andhra Pradesh,PRAKASAM,Sugarcane,2019-20,Kharif,223,Hectare,16861,Tonnes,75.60986547
Andhra Pradesh,SPSR NELLORE,Sugarcane,2019-20,Kharif,350,Hectare,29592,Tonnes,84.54857143
Andhra Pradesh,SRIKAKULAM,Sugarcane,2019-20,Kharif,5650,Hectare,429400,Tonnes,76
Andhra Pradesh,VISAKHAPATANAM,Sugarcane,2019-20,Kharif,30434,Hectare,1920521,Tonnes,63.10445554
Andhra Pradesh,VIZIANAGARAM,Sugarcane,2019-20,Kharif,8968,Hectare,567859,Tonnes,63.3205843
Andhra Pradesh,WEST GODAVARI,Sugarcane,2019-20,Kharif,7722,Hectare,758494,Tonnes,98.22507123
Andhra Pradesh,ANANTAPUR,Sunflower,2019-20,Kharif,1286,Hectare,895,Tonnes,0.695956454
Andhra Pradesh,ANANTAPUR,Sunflower,2019-20,Rabi,1027,Hectare,645,Tonnes,0.628042843
Andhra Pradesh,CHITTOOR,Sunflower,2019-20,Kharif,7,Hectare,5,Tonnes,0.714285714
Andhra Pradesh,CHITTOOR,Sunflower,2019-20,Rabi,446,Hectare,450,Tonnes,1.00896861
Andhra Pradesh,EAST GODAVARI,Sunflower,2019-20,Rabi,180,Hectare,186,Tonnes,1.033333333
Andhra Pradesh,GUNTUR,Sunflower,2019-20,Rabi,9,Hectare,9,Tonnes,1
Andhra Pradesh,KADAPA,Sunflower,2019-20,Kharif,100,Hectare,115,Tonnes,1.15
Andhra Pradesh,KADAPA,Sunflower,2019-20,Rabi,4012,Hectare,4429,Tonnes,1.103938185
Andhra Pradesh,KRISHNA,Sunflower,2019-20,Rabi,15,Hectare,15,Tonnes,1
Andhra Pradesh,KURNOOL,Sunflower,2019-20,Kharif,426,Hectare,213,Tonnes,0.5
Andhra Pradesh,KURNOOL,Sunflower,2019-20,Rabi,259,Hectare,272,Tonnes,1.05019305
Andhra Pradesh,PRAKASAM,Sunflower,2019-20,Kharif,1,Hectare,2,Tonnes,2
Andhra Pradesh,PRAKASAM,Sunflower,2019-20,Rabi,382,Hectare,410,Tonnes,1.073298429
Andhra Pradesh,SPSR NELLORE,Sunflower,2019-20,Kharif,39,Hectare,60,Tonnes,1.538461538
Andhra Pradesh,SPSR NELLORE,Sunflower,2019-20,Rabi,33,Hectare,26,Tonnes,0.787878788
Andhra Pradesh,SRIKAKULAM,Sunflower,2019-20,Kharif,7,Hectare,11,Tonnes,1.571428571
Andhra Pradesh,SRIKAKULAM,Sunflower,2019-20,Rabi,304,Hectare,313,Tonnes,1.029605263
Andhra Pradesh,VISAKHAPATANAM,Sunflower,2019-20,Rabi,74,Hectare,76,Tonnes,1.027027027
Andhra Pradesh,VIZIANAGARAM,Sunflower,2019-20,Kharif,3,Hectare,5,Tonnes,1.666666667
Andhra Pradesh,VIZIANAGARAM,Sunflower,2019-20,Rabi,9,Hectare,9,Tonnes,1
Andhra Pradesh,WEST GODAVARI,Sunflower,2019-20,Rabi,44,Hectare,37,Tonnes,0.840909091
Andhra Pradesh,ANANTAPUR,Sweet potato,2019-20,Rabi,1,Hectare,17,Tonnes,17
Andhra Pradesh,CHITTOOR,Sweet potato,2019-20,Kharif,12,Hectare,336,Tonnes,28
Andhra Pradesh,CHITTOOR,Sweet potato,2019-20,Rabi,102,Hectare,2860,Tonnes,28.03921569
Andhra Pradesh,EAST GODAVARI,Sweet potato,2019-20,Kharif,2,Hectare,35,Tonnes,17.5
Andhra Pradesh,EAST GODAVARI,Sweet potato,2019-20,Rabi,15,Hectare,261,Tonnes,17.4
Andhra Pradesh,GUNTUR,Sweet potato,2019-20,Rabi,2,Hectare,35,Tonnes,17.5
Andhra Pradesh,KADAPA,Sweet potato,2019-20,Kharif,1,Hectare,16,Tonnes,16
Andhra Pradesh,KADAPA,Sweet potato,2019-20,Rabi,32,Hectare,512,Tonnes,16
Andhra Pradesh,KRISHNA,Sweet potato,2019-20,Rabi,5,Hectare,87,Tonnes,17.4
Andhra Pradesh,KURNOOL,Sweet potato,2019-20,Kharif,4,Hectare,64,Tonnes,16
Andhra Pradesh,PRAKASAM,Sweet potato,2019-20,Rabi,149,Hectare,1742,Tonnes,11.69127517
Andhra Pradesh,SPSR NELLORE,Sweet potato,2019-20,Rabi,18,Hectare,314,Tonnes,17.44444444
Andhra Pradesh,VISAKHAPATANAM,Sweet potato,2019-20,Kharif,35,Hectare,444,Tonnes,12.68571429
Andhra Pradesh,VISAKHAPATANAM,Sweet potato,2019-20,Rabi,32,Hectare,392,Tonnes,12.25
Andhra Pradesh,VIZIANAGARAM,Sweet potato,2019-20,Rabi,4,Hectare,51,Tonnes,12.75
Andhra Pradesh,CHITTOOR,Tapioca,2019-20,Kharif,16,Hectare,62,Tonnes,3.875
Andhra Pradesh,EAST GODAVARI,Tapioca,2019-20,Kharif,6809,Hectare,81320,Tonnes,11.9430166
Andhra Pradesh,EAST GODAVARI,Tapioca,2019-20,Rabi,8,Hectare,96,Tonnes,12
Andhra Pradesh,SRIKAKULAM,Tapioca,2019-20,Kharif,3,Hectare,36,Tonnes,12
Andhra Pradesh,SRIKAKULAM,Tapioca,2019-20,Rabi,4,Hectare,49,Tonnes,12.25
Andhra Pradesh,VISAKHAPATANAM,Tapioca,2019-20,Kharif,27,Hectare,549,Tonnes,20.33333333
Andhra Pradesh,VIZIANAGARAM,Tapioca,2019-20,Kharif,29,Hectare,215,Tonnes,7.413793103
Andhra Pradesh,VIZIANAGARAM,Tapioca,2019-20,Rabi,39,Hectare,289,Tonnes,7.41025641
Andhra Pradesh,WEST GODAVARI,Tapioca,2019-20,Kharif,102,Hectare,2663,Tonnes,26.10784314
Andhra Pradesh,WEST GODAVARI,Tapioca,2019-20,Rabi,3,Hectare,78,Tonnes,26
Andhra Pradesh,ANANTAPUR,Tobacco,2019-20,Rabi,2,Hectare,4,Tonnes,2
Andhra Pradesh,EAST GODAVARI,Tobacco,2019-20,Kharif,631,Hectare,1737,Tonnes,2.752773376
Andhra Pradesh,EAST GODAVARI,Tobacco,2019-20,Rabi,2021,Hectare,6623,Tonnes,3.277090549
Andhra Pradesh,GUNTUR,Tobacco,2019-20,Kharif,2490,Hectare,6309,Tonnes,2.53373494
Andhra Pradesh,GUNTUR,Tobacco,2019-20,Rabi,2510,Hectare,6765,Tonnes,2.695219124
Andhra Pradesh,KADAPA,Tobacco,2019-20,Kharif,98,Hectare,322,Tonnes,3.285714286
Andhra Pradesh,KADAPA,Tobacco,2019-20,Rabi,4,Hectare,8,Tonnes,2
Andhra Pradesh,KRISHNA,Tobacco,2019-20,Rabi,1152,Hectare,5657,Tonnes,4.910590278
Andhra Pradesh,KURNOOL,Tobacco,2019-20,Kharif,85,Hectare,131,Tonnes,1.541176471
Andhra Pradesh,KURNOOL,Tobacco,2019-20,Rabi,3189,Hectare,4914,Tonnes,1.540921919
Andhra Pradesh,PRAKASAM,Tobacco,2019-20,Kharif,3043,Hectare,9150,Tonnes,3.006901084
Andhra Pradesh,PRAKASAM,Tobacco,2019-20,Rabi,45486,Hectare,87793,Tonnes,1.930110364
Andhra Pradesh,SPSR NELLORE,Tobacco,2019-20,Rabi,6061,Hectare,9479,Tonnes,1.563933344
Andhra Pradesh,VISAKHAPATANAM,Tobacco,2019-20,Kharif,440,Hectare,1466,Tonnes,3.331818182
Andhra Pradesh,VISAKHAPATANAM,Tobacco,2019-20,Rabi,31,Hectare,83,Tonnes,2.677419355
Andhra Pradesh,VIZIANAGARAM,Tobacco,2019-20,Rabi,51,Hectare,81,Tonnes,1.588235294
Andhra Pradesh,WEST GODAVARI,Tobacco,2019-20,Rabi,17544,Hectare,44128,Tonnes,2.515275878
Andhra Pradesh,CHITTOOR,Turmeric,2019-20,Kharif,402,Hectare,4824,Tonnes,12
Andhra Pradesh,EAST GODAVARI,Turmeric,2019-20,Kharif,324,Hectare,3888,Tonnes,12
Andhra Pradesh,GUNTUR,Turmeric,2019-20,Kharif,4806,Hectare,57672,Tonnes,12
Andhra Pradesh,KADAPA,Turmeric,2019-20,Kharif,5703,Hectare,68436,Tonnes,12
Andhra Pradesh,KRISHNA,Turmeric,2019-20,Kharif,2845,Hectare,34140,Tonnes,12
Andhra Pradesh,KURNOOL,Turmeric,2019-20,Kharif,3234,Hectare,38808,Tonnes,12
Andhra Pradesh,PRAKASAM,Turmeric,2019-20,Kharif,502,Hectare,6024,Tonnes,12
Andhra Pradesh,SPSR NELLORE,Turmeric,2019-20,Kharif,182,Hectare,2184,Tonnes,12
Andhra Pradesh,SRIKAKULAM,Turmeric,2019-20,Kharif,253,Hectare,3036,Tonnes,12
Andhra Pradesh,VISAKHAPATANAM,Turmeric,2019-20,Kharif,11286,Hectare,135432,Tonnes,12
Andhra Pradesh,WEST GODAVARI,Turmeric,2019-20,Kharif,180,Hectare,2160,Tonnes,12
Andhra Pradesh,ANANTAPUR,Urad,2019-20,Kharif,28,Hectare,6,Tonnes,0.214285714
Andhra Pradesh,ANANTAPUR,Urad,2019-20,Rabi,36,Hectare,47,Tonnes,1.305555556
Andhra Pradesh,CHITTOOR,Urad,2019-20,Kharif,176,Hectare,130,Tonnes,0.738636364
Andhra Pradesh,CHITTOOR,Urad,2019-20,Rabi,3263,Hectare,3867,Tonnes,1.185105731
Andhra Pradesh,EAST GODAVARI,Urad,2019-20,Kharif,3101,Hectare,3303,Tonnes,1.065140277
Andhra Pradesh,EAST GODAVARI,Urad,2019-20,Rabi,11190,Hectare,9556,Tonnes,0.853976765
Andhra Pradesh,GUNTUR,Urad,2019-20,Kharif,1845,Hectare,1292,Tonnes,0.700271003
Andhra Pradesh,GUNTUR,Urad,2019-20,Rabi,31058,Hectare,40406,Tonnes,1.300985253
Andhra Pradesh,KADAPA,Urad,2019-20,Kharif,91,Hectare,105,Tonnes,1.153846154
Andhra Pradesh,KADAPA,Urad,2019-20,Rabi,3573,Hectare,3280,Tonnes,0.917996082
Andhra Pradesh,KRISHNA,Urad,2019-20,Kharif,2089,Hectare,2640,Tonnes,1.263762566
Andhra Pradesh,KRISHNA,Urad,2019-20,Rabi,125703,Hectare,175733,Tonnes,1.398001639
Andhra Pradesh,KURNOOL,Urad,2019-20,Kharif,3834,Hectare,2803,Tonnes,0.731090245
Andhra Pradesh,KURNOOL,Urad,2019-20,Rabi,15473,Hectare,21740,Tonnes,1.405028113
Andhra Pradesh,PRAKASAM,Urad,2019-20,Kharif,1535,Hectare,1610,Tonnes,1.048859935
Andhra Pradesh,PRAKASAM,Urad,2019-20,Rabi,10786,Hectare,10646,Tonnes,0.987020211
Andhra Pradesh,SPSR NELLORE,Urad,2019-20,Kharif,29,Hectare,23,Tonnes,0.793103448
Andhra Pradesh,SPSR NELLORE,Urad,2019-20,Rabi,16912,Hectare,13428,Tonnes,0.793992431
Andhra Pradesh,SRIKAKULAM,Urad,2019-20,Kharif,165,Hectare,166,Tonnes,1.006060606
Andhra Pradesh,SRIKAKULAM,Urad,2019-20,Rabi,41190,Hectare,19648,Tonnes,0.477008983
Andhra Pradesh,VISAKHAPATANAM,Urad,2019-20,Kharif,446,Hectare,190,Tonnes,0.426008969
Andhra Pradesh,VISAKHAPATANAM,Urad,2019-20,Rabi,6999,Hectare,3045,Tonnes,0.435062152
Andhra Pradesh,VIZIANAGARAM,Urad,2019-20,Kharif,185,Hectare,115,Tonnes,0.621621622
Andhra Pradesh,VIZIANAGARAM,Urad,2019-20,Rabi,18378,Hectare,11780,Tonnes,0.640983785
Andhra Pradesh,WEST GODAVARI,Urad,2019-20,Kharif,1718,Hectare,1871,Tonnes,1.089057043
Andhra Pradesh,WEST GODAVARI,Urad,2019-20,Rabi,3368,Hectare,1879,Tonnes,0.557897862
Andhra Pradesh,ANANTAPUR,Wheat,2019-20,Rabi,10,Hectare,3,Tonnes,0.3
Andhra Pradesh,GUNTUR,Wheat,2019-20,Rabi,1,Hectare,,Tonnes,0
Andhra Pradesh,KADAPA,Wheat,2019-20,Rabi,1,Hectare,,Tonnes,0
Andhra Pradesh,KURNOOL,Wheat,2019-20,Rabi,25,Hectare,8,Tonnes,0.32
Andhra Pradesh,ANANTAPUR,Arecanut,2000-01,Whole Year,252,Hectare,696,Tonnes,2.761904762
Andhra Pradesh,EAST GODAVARI,Arecanut,2000-01,Whole Year,6,Hectare,17,Tonnes,2.833333333
Andhra Pradesh,KRISHNA,Arecanut,2000-01,Whole Year,4,Hectare,11,Tonnes,2.75
Andhra Pradesh,ADILABAD,Arhar/Tur,1997-98,Kharif,32200,Hectare,1100,Tonnes,0.034161491
Andhra Pradesh,ADILABAD,Arhar/Tur,1998-99,Kharif,35900,Hectare,12700,Tonnes,0.353760446
Andhra Pradesh,ADILABAD,Arhar/Tur,1998-99,Rabi,100,Hectare,100,Tonnes,1
Andhra Pradesh,ADILABAD,Arhar/Tur,2000-01,Kharif,38996,Hectare,9437,Tonnes,0.241999179
Andhra Pradesh,ADILABAD,Arhar/Tur,2000-01,Rabi,767,Hectare,186,Tonnes,0.242503259
Andhra Pradesh,ANANTAPUR,Arhar/Tur,1997-98,Kharif,21400,Hectare,2600,Tonnes,0.121495327
Andhra Pradesh,ANANTAPUR,Arhar/Tur,1998-99,Kharif,27400,Hectare,9100,Tonnes,0.332116788
Andhra Pradesh,ANANTAPUR,Arhar/Tur,2000-01,Kharif,30693,Hectare,7888,Tonnes,0.256996709
Andhra Pradesh,ANANTAPUR,Arhar/Tur,2000-01,Rabi,35,Hectare,9,Tonnes,0.257142857
Andhra Pradesh,CHITTOOR,Arhar/Tur,1997-98,Kharif,6100,Hectare,900,Tonnes,0.147540984
Andhra Pradesh,CHITTOOR,Arhar/Tur,1998-99,Kharif,6100,Hectare,1000,Tonnes,0.163934426
Andhra Pradesh,CHITTOOR,Arhar/Tur,2000-01,Kharif,6032,Hectare,2172,Tonnes,0.360079576
Andhra Pradesh,EAST GODAVARI,Arhar/Tur,1997-98,Kharif,1600,Hectare,300,Tonnes,0.1875
Andhra Pradesh,EAST GODAVARI,Arhar/Tur,1998-99,Kharif,2100,Hectare,300,Tonnes,0.142857143
Andhra Pradesh,EAST GODAVARI,Arhar/Tur,2000-01,Kharif,1861,Hectare,953,Tonnes,0.512090274
Andhra Pradesh,GUNTUR,Arhar/Tur,1997-98,Kharif,28400,Hectare,14900,Tonnes,0.524647887
Andhra Pradesh,GUNTUR,Arhar/Tur,1997-98,Rabi,1800,Hectare,1000,Tonnes,0.555555556
Andhra Pradesh,GUNTUR,Arhar/Tur,1998-99,Kharif,27100,Hectare,20700,Tonnes,0.763837638
Andhra Pradesh,GUNTUR,Arhar/Tur,1998-99,Rabi,200,Hectare,200,Tonnes,1
Andhra Pradesh,GUNTUR,Arhar/Tur,2000-01,Kharif,42388,Hectare,16786,Tonnes,0.396008304
Andhra Pradesh,GUNTUR,Arhar/Tur,2000-01,Rabi,1115,Hectare,442,Tonnes,0.396412556
Andhra Pradesh,KADAPA,Arhar/Tur,1997-98,Kharif,5700,Hectare,1400,Tonnes,0.245614035
Andhra Pradesh,KADAPA,Arhar/Tur,1998-99,Kharif,7600,Hectare,4400,Tonnes,0.578947368
Andhra Pradesh,KADAPA,Arhar/Tur,2000-01,Kharif,15189,Hectare,8369,Tonnes,0.550990849
Andhra Pradesh,KADAPA,Arhar/Tur,2000-01,Rabi,168,Hectare,93,Tonnes,0.553571429
Andhra Pradesh,KARIMNAGAR,Arhar/Tur,1997-98,Kharif,3100,Hectare,400,Tonnes,0.129032258
Andhra Pradesh,KARIMNAGAR,Arhar/Tur,1998-99,Kharif,5400,Hectare,2000,Tonnes,0.37037037
Andhra Pradesh,KARIMNAGAR,Arhar/Tur,1998-99,Rabi,300,Hectare,100,Tonnes,0.333333333
Andhra Pradesh,KARIMNAGAR,Arhar/Tur,2000-01,Kharif,5991,Hectare,2145,Tonnes,0.358037056
Andhra Pradesh,KARIMNAGAR,Arhar/Tur,2000-01,Rabi,548,Hectare,196,Tonnes,0.357664234
Andhra Pradesh,KHAMMAM,Arhar/Tur,1997-98,Kharif,25400,Hectare,8400,Tonnes,0.330708661
Andhra Pradesh,KHAMMAM,Arhar/Tur,1997-98,Rabi,200,Hectare,100,Tonnes,0.5
Andhra Pradesh,KHAMMAM,Arhar/Tur,1998-99,Kharif,23200,Hectare,11600,Tonnes,0.5
Andhra Pradesh,KHAMMAM,Arhar/Tur,1998-99,Rabi,500,Hectare,200,Tonnes,0.4
Andhra Pradesh,KHAMMAM,Arhar/Tur,2000-01,Kharif,25490,Hectare,13867,Tonnes,0.544017262
Andhra Pradesh,KHAMMAM,Arhar/Tur,2000-01,Rabi,902,Hectare,491,Tonnes,0.544345898
Andhra Pradesh,KRISHNA,Arhar/Tur,1997-98,Kharif,10700,Hectare,3400,Tonnes,0.317757009
Andhra Pradesh,KRISHNA,Arhar/Tur,1998-99,Kharif,8800,Hectare,5000,Tonnes,0.568181818
Andhra Pradesh,KRISHNA,Arhar/Tur,1998-99,Rabi,100,Hectare,100,Tonnes,1
Andhra Pradesh,KRISHNA,Arhar/Tur,2000-01,Kharif,9762,Hectare,6316,Tonnes,0.646998566
Andhra Pradesh,KRISHNA,Arhar/Tur,2000-01,Rabi,65,Hectare,42,Tonnes,0.646153846
Andhra Pradesh,KURNOOL,Arhar/Tur,1997-98,Kharif,20900,Hectare,6400,Tonnes,0.306220096
Andhra Pradesh,KURNOOL,Arhar/Tur,1997-98,Rabi,100,Hectare,100,Tonnes,1
Andhra Pradesh,KURNOOL,Arhar/Tur,1998-99,Kharif,26400,Hectare,10000,Tonnes,0.378787879
Andhra Pradesh,KURNOOL,Arhar/Tur,1998-99,Rabi,600,Hectare,200,Tonnes,0.333333333
Andhra Pradesh,KURNOOL,Arhar/Tur,2000-01,Kharif,38108,Hectare,16996,Tonnes,0.445995591
Andhra Pradesh,KURNOOL,Arhar/Tur,2000-01,Rabi,336,Hectare,150,Tonnes,0.446428571
Andhra Pradesh,MAHBUBNAGAR,Arhar/Tur,1997-98,Kharif,36200,Hectare,6100,Tonnes,0.168508287
Andhra Pradesh,MAHBUBNAGAR,Arhar/Tur,1998-99,Kharif,49400,Hectare,12000,Tonnes,0.24291498
Andhra Pradesh,MAHBUBNAGAR,Arhar/Tur,2000-01,Kharif,65889,Hectare,28530,Tonnes,0.433000956
Andhra Pradesh,MEDAK,Arhar/Tur,1997-98,Kharif,10700,Hectare,100,Tonnes,0.009345794
Andhra Pradesh,MEDAK,Arhar/Tur,1998-99,Kharif,18000,Hectare,6300,Tonnes,0.35
Andhra Pradesh,MEDAK,Arhar/Tur,2000-01,Kharif,21180,Hectare,6756,Tonnes,0.31898017
Andhra Pradesh,NALGONDA,Arhar/Tur,1997-98,Kharif,26100,Hectare,2800,Tonnes,0.107279693
Andhra Pradesh,NALGONDA,Arhar/Tur,1998-99,Kharif,26400,Hectare,11900,Tonnes,0.450757576
Andhra Pradesh,NALGONDA,Arhar/Tur,2000-01,Kharif,29954,Hectare,9226,Tonnes,0.308005609
Andhra Pradesh,NALGONDA,Arhar/Tur,2000-01,Rabi,46,Hectare,14,Tonnes,0.304347826
Andhra Pradesh,NIZAMABAD,Arhar/Tur,1997-98,Kharif,1900,Hectare,200,Tonnes,0.105263158
Andhra Pradesh,NIZAMABAD,Arhar/Tur,1998-99,Kharif,2200,Hectare,800,Tonnes,0.363636364
Andhra Pradesh,NIZAMABAD,Arhar/Tur,1998-99,Rabi,100,Hectare,,Tonnes,0
